str_geom,Latitude,Longitude,dateval,loc_id,loc_name,ENG_ELEC_KWH_COST,NONENG_HEAT_KWH_COST,NONENG_ELEC_KWH_COST,heat_kwh_min,heat_kwh_max,elec_kwh_max,battery_max_kwh,EV_flag,water_heater_max_kwh,heat_needed_cumulative,elec_needed_cumulative,heat_produced_cumulative,produced_free_heat_cumulative,produced_notfree_heat_cumulative,elec_produced_cumulative,unmet_heat_needed_cumulative,unmet_elec_needed_cumulative,ending_stored_heat_cumulative,ending_stored_elec_cumulative,wasted_heat_cumulative,excess_heat_cumulative,excess_elec_cumulative,ENG_cost_cumulative,savings_cumulative,future_heat_savings_cumulative,future_elec_savings_cumulative,recycled_heat_savings_cumulative,recycled_elec_savings_cumulative,ON_HRS_cumulative,inc_needed_heat_kwh_cumulative,inc_needed_elec_kwh_cumulative,recycled_heat_kwh_cumulative,recycled_heat_kwh_cumulative,recycled_elec_kwh_cumulative,recycled_elec_kwh_cumulative,recycled_heat_kwh_cumulative,recycled_heat_kwh_cumulative,recycled_elec_kwh_cumulative,recycled_elec_kwh_cumulative,market_cost_cumulative,Cycle_ON_cumulative,Cycle_OFF_cumulative,loc_id2,Site Name,State_y,TZ,Elev,Class,Pool,ON_PCT,TOTAL_SAVINGS
"POLYGON ((-85.5016193117225640 31.7013137666664733, -85.1663704447655476 31.9271251570578301, -85.1030334998861520 31.9271251570578301, -85.1151502353307876 31.9074247692191406, -85.1355669325284055 31.8548844389725403, -85.1315611333751008 31.7838145808807440, -85.1301648591002049 31.7788536706524347, -85.1152869461907926 31.7315659591800312, -85.1186744123294972 31.7085715965883317, -85.1112049432955047 31.6842420884882401, -85.0592853290493878 31.6212651610449385, -85.0427213500684900 31.5543898242221452, -85.0426984526829983 31.5196599299490501, -85.0663120289581798 31.4760895727384309, -85.0614062900317833 31.4406634321754268, -85.0879419767592822 31.3672342109116116, -85.0825632151488946 31.3323345029972202, -85.0812280696405878 31.3030803474964152, -85.1033613454888922 31.2714361608323337, -85.0936032776008062 31.2270744969193039, -85.1029571185690941 31.1969220593747210, -85.0933668957688951 31.1722112735444163, -85.0686624818353891 31.1623641027085121, -85.0380682076384886 31.1267131844183069, -85.0169956713015864 31.0801028107616020, -85.0016071777796043 31.0012533846559108, -85.4850101998633818 31.0010018242403831, -85.4865971130033131 31.0009979907414888, -85.6156283804317582 30.9991828009544825, -85.5016193117225640 31.7013137666664733))",31.233,-85.433,12/31,722268,AL_Dothan.Muni.AP,0.1028571428571428,0.051428999999999975,0.09800000000000002,10,16,6,6,0,10,0.0,27762.816587284226,10.0,9.428571428571429,0.5714285714285712,6.0,0.0,27756.816587284226,87600.0,2.3263695953199997,0.0,10.0,2.3263695953199997,5865.445940901998,-0.2945296748868145,0.51429,0.22798422034135998,0.0,0.22798422034135998,1,0.0,27760.490217688905,0.0,0.0,2.3263695953199997,2.3263695953199997,0.0,0.0,2.3263695953199997,2.3263695953199997,2720.756025553855,1,0,722268,DOTHAN MUNICIPAL AP,AL,-6,98,II,12,0.00011415525114155251,-0.06654545454545449
"POLYGON ((-85.5016193117225640 31.7013137666664733, -85.1663704447655476 31.9271251570578301, -85.1030334998861520 31.9271251570578301, -85.1151502353307876 31.9074247692191406, -85.1355669325284055 31.8548844389725403, -85.1315611333751008 31.7838145808807440, -85.1301648591002049 31.7788536706524347, -85.1152869461907926 31.7315659591800312, -85.1186744123294972 31.7085715965883317, -85.1112049432955047 31.6842420884882401, -85.0592853290493878 31.6212651610449385, -85.0427213500684900 31.5543898242221452, -85.0426984526829983 31.5196599299490501, -85.0663120289581798 31.4760895727384309, -85.0614062900317833 31.4406634321754268, -85.0879419767592822 31.3672342109116116, -85.0825632151488946 31.3323345029972202, -85.0812280696405878 31.3030803474964152, -85.1033613454888922 31.2714361608323337, -85.0936032776008062 31.2270744969193039, -85.1029571185690941 31.1969220593747210, -85.0933668957688951 31.1722112735444163, -85.0686624818353891 31.1623641027085121, -85.0380682076384886 31.1267131844183069, -85.0169956713015864 31.0801028107616020, -85.0016071777796043 31.0012533846559108, -85.4850101998633818 31.0010018242403831, -85.4865971130033131 31.0009979907414888, -85.6156283804317582 30.9991828009544825, -85.5016193117225640 31.7013137666664733))",31.233,-85.433,12/31,722268,AL_Dothan.Muni.AP,0.1028571428571428,0.051428999999999975,0.09800000000000002,10,16,6,6,1,10,0.0,32142.81658728422,10.0,9.428571428571429,0.5714285714285712,6.0,0.0,32136.81658728422,87600.0,2.3263695953199997,0.0,10.0,2.3263695953199997,5936.478710803404,-0.2945296748868145,0.51429,0.22798422034135998,0.0,0.22798422034135998,1,0.0,32140.490217688897,0.0,0.0,2.3263695953199997,2.3263695953199997,0.0,0.0,2.3263695953199997,2.3263695953199997,3149.996025553855,1,0,722268,DOTHAN MUNICIPAL AP,AL,-6,98,II,12,0.00011415525114155251,-0.06654545454545449
"POLYGON ((-87.7112797948328051 31.8734715588501487, -88.2592240722874237 30.3820825160077526, -88.3203266622454066 30.4042935769503870, -88.4014151625435005 30.3935518021575568, -88.4172426434956975 30.7364571406957872, -88.4291990157971952 31.0006950925229141, -88.4345631168643962 31.1208794797336097, -88.4508031133825909 31.4356176669304226, -88.4650968321392952 31.7022450282723405, -88.4729519304428038 31.8888767991361419, -88.4558439439857551 32.0536083517459076, -87.7821471618529614 31.9313401094724441, -87.7112797948328051 31.8734715588501487))",30.683,-88.25,12/31,722230,AL_Mobile-Rgnl.AP,0.1028571428571428,0.051428999999999975,0.09800000000000002,10,16,6,6,0,10,0.0,26651.22018496031,10.0,9.428571428571429,0.5714285714285712,6.0,0.0,26645.22018496031,87600.0,0.0,0.0,10.0,0.0,5858.643533218567,-0.06654545454545446,0.51429,0.0,0.0,0.0,1,0.0,26651.22018496031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2611.8195781261115,1,0,722230,MOBILE REGIONAL AP,AL,-6,66,I,24,0.00011415525114155251,-0.06654545454545446
"POLYGON ((-87.7112797948328051 31.8734715588501487, -88.2592240722874237 30.3820825160077526, -88.3203266622454066 30.4042935769503870, -88.4014151625435005 30.3935518021575568, -88.4172426434956975 30.7364571406957872, -88.4291990157971952 31.0006950925229141, -88.4345631168643962 31.1208794797336097, -88.4508031133825909 31.4356176669304226, -88.4650968321392952 31.7022450282723405, -88.4729519304428038 31.8888767991361419, -88.4558439439857551 32.0536083517459076, -87.7821471618529614 31.9313401094724441, -87.7112797948328051 31.8734715588501487))",30.683,-88.25,12/31,722230,AL_Mobile-Rgnl.AP,0.1028571428571428,0.051428999999999975,0.09800000000000002,10,16,6,6,1,10,0.0,31031.22018496031,10.0,9.428571428571429,0.5714285714285712,6.0,0.0,31025.22018496031,87600.0,0.0,0.0,10.0,0.0,5917.857754106782,-0.06654545454545446,0.51429,0.0,0.0,0.0,1,0.0,31031.22018496031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3041.0595781261086,1,0,722230,MOBILE REGIONAL AP,AL,-6,66,I,24,0.00011415525114155251,-0.06654545454545446
"POLYGON ((-86.0594732598140268 32.9730633668184296, -86.2864735259034603 33.0402282485801280, -86.3014810061089435 33.6333508889216120, -85.4044049447656448 34.0127353471885598, -85.3957378010234862 33.9598292702255264, -85.3840109206167028 33.9054098002524071, -85.3352868385429986 33.6549230752810047, -85.3049800767649060 33.4905940312785049, -85.2938250093454826 33.4258757110495992, -85.2521180869869539 33.2197123442430780, -86.0594732598140268 32.9730633668184296))",33.583,-85.85,12/31,722287,AL_Anniston.Metro.AP,0.1028571428571428,0.051428999999999975,0.09800000000000002,10,16,6,6,0,10,17007.58337530968,19072.49364328365,16874.30128996093,11710.192912345838,5164.108377615103,7451.940944220066,3130.86034980273,11620.552699063577,69219.27980614646,13428.18014154829,2991.738201057916,12417.578743913378,5937.160367934448,6101.736029012789,-715.5420059191525,399.5808683297522,465.37039747920005,484.46120465811435,581.8417160575763,1349,7587.582895850284,13135.333275349196,9420.000479459382,9420.000479459382,5937.160367934449,5937.160367934449,9420.000479459382,9420.000479459382,5937.160367934449,5937.160367934449,2743.7873824505987,1349,1348,722287,ANNISTON METROPOLITAN AP,AL,-6,186,II,12,0.15399543378995434,350.7609147965381
"POLYGON ((-86.0594732598140268 32.9730633668184296, -86.2864735259034603 33.0402282485801280, -86.3014810061089435 33.6333508889216120, -85.4044049447656448 34.0127353471885598, -85.3957378010234862 33.9598292702255264, -85.3840109206167028 33.9054098002524071, -85.3352868385429986 33.6549230752810047, -85.3049800767649060 33.4905940312785049, -85.2938250093454826 33.4258757110495992, -85.2521180869869539 33.2197123442430780, -86.0594732598140268 32.9730633668184296))",33.583,-85.85,12/31,722287,AL_Anniston.Metro.AP,0.1028571428571428,0.051428999999999975,0.09800000000000002,10,16,6,6,1,10,17007.58337530968,23452.493643283655,17098.060821426996,12030.862815837518,5067.198005589482,7656.003610078412,3073.401295579079,15798.287667871791,69516.63105136805,12410.477012624855,3156.144492499407,12713.437273542027,5298.950253825944,6109.080577109868,-651.5275667099809,396.60609242179027,412.5227808894881,491.12424573428626,519.1209566776206,1376,7458.024843464047,18155.341024124253,9549.558531845621,9549.558531845621,5297.152619159394,5297.152619159394,9549.558531845621,9549.558531845621,5297.152619159394,5297.152619159394,3173.027382450598,1373,1372,722287,ANNISTON METROPOLITAN AP,AL,-6,186,II,12,0.15707762557077626,358.717635701926
"POLYGON ((-86.8981725325573109 32.8933995486881301, -87.7821471618529614 31.9313401094724441, -88.4558439439857551 32.0536083517459076, -88.4377242511548047 32.2277556169053554, -88.4257920195357059 32.3092243070487726, -88.3938325016835051 32.5804702057224702, -88.3480414607144979 32.9247582458772783, -88.3394663380668845 32.9874971855633845, -88.3048295874566946 33.2888943302887981, -88.2745867000593023 33.5388014716670142, -88.2481955984058999 33.7427264151706083, -88.2123750380124960 33.9916348960769170, -87.5255646216239711 33.9863501619718278, -86.8981725325573109 32.8933995486881301))",33.217,-87.617,12/31,722286,AL_Tuscaloosa.Muni.AP,0.1028571428571428,0.051428999999999975,0.09800000000000002,10,16,6,6,0,10,17371.743112294997,20059.092041634518,17125.345210033134,11765.858208177218,5359.487001855933,7487.364314294578,3367.2432190610507,12573.116380463402,68965.65490936083,13487.60117207627,3120.845316799218,12362.836171872681,5957.74770515535,6114.060464204373,-709.9317115521013,394.41189543392096,464.41288113211147,475.3063476855707,583.7231870991244,1363,8129.7522572215075,14102.73298960264,9241.990855073464,9241.990855073464,5956.359052031877,5956.359052031877,9241.990855073464,9241.990855073464,5956.359052031877,5956.359052031877,2859.2023966023985,1356,1355,722286,TUSCALOOSA MUNICIPAL AP,AL,-6,51,II,12,0.15559360730593608,349.0978232325938
"POLYGON ((-86.8981725325573109 32.8933995486881301, -87.7821471618529614 31.9313401094724441, -88.4558439439857551 32.0536083517459076, -88.4377242511548047 32.2277556169053554, -88.4257920195357059 32.3092243070487726, -88.3938325016835051 32.5804702057224702, -88.3480414607144979 32.9247582458772783, -88.3394663380668845 32.9874971855633845, -88.3048295874566946 33.2888943302887981, -88.2745867000593023 33.5388014716670142, -88.2481955984058999 33.7427264151706083, -88.2123750380124960 33.9916348960769170, -87.5255646216239711 33.9863501619718278, -86.8981725325573109 32.8933995486881301))",33.217,-87.617,12/31,722286,AL_Tuscaloosa.Muni.AP,0.1028571428571428,0.051428999999999975,0.09800000000000002,10,16,6,6,1,10,17371.743112294997,24439.092041634518,17493.008217802024,12177.35398492763,5315.654232874403,7749.225263135754,3204.726427154471,16693.848621505473,69365.09375547079,12458.635732301927,3319.3812238227647,12786.00036212194,5337.729345197843,6134.728265427661,-650.828428072135,393.2860439093038,412.93749274741924,486.5187940903172,522.7072552147313,1403,7911.734282834557,19105.344539443387,9460.00882946041,9460.00882946041,5333.747502191132,5333.747502191132,9460.00882946041,9460.00882946041,5333.747502191132,5333.747502191132,3288.4423966024024,1387,1387,722286,TUSCALOOSA MUNICIPAL AP,AL,-6,51,II,12,0.16015981735159818,358.3976212329135
"POLYGON ((-86.2864735259034603 33.0402282485801280, -86.8981725325573109 32.8933995486881301, -87.5255646216239711 33.9863501619718278, -87.2989544664327894 34.0990232783273584, -86.7129845285434584 34.1113772322726376, -86.3014810061089435 33.6333508889216120, -86.2864735259034603 33.0402282485801280))",33.567,-86.75,12/31,722280,AL_Birmingham.Muni.AP,0.1028571428571428,0.051428999999999975,0.09800000000000002,10,16,6,6,0,10,17265.4732043288,19851.434551401697,17206.602283439344,11844.658104396938,5361.944179042405,7537.5097027980455,3171.8245870552905,12315.445036770152,68997.28145460569,13727.264282432683,3110.284183496358,12510.249060331158,5998.781239360611,6096.788667786827,-715.1582572207942,397.4135611258514,469.6362600763689,483.2935048265262,587.7315830170248,1378,7868.177810163474,13854.173500207575,9397.29539416532,9397.29539416532,5997.261051194129,5997.261051194129,9397.29539416532,9397.29539416532,5997.261051194129,5997.261051194129,2833.3866074627927,1361,1360,722280,BIRMINGHAM MUNICIPAL AP,AL,-6,189,I,24,0.15730593607305937,355.8668306227568
"POLYGON ((-86.2864735259034603 33.0402282485801280, -86.8981725325573109 32.8933995486881301, -87.5255646216239711 33.9863501619718278, -87.2989544664327894 34.0990232783273584, -86.7129845285434584 34.1113772322726376, -86.3014810061089435 33.6333508889216120, -86.2864735259034603 33.0402282485801280))",33.567,-86.75,12/31,722280,AL_Birmingham.Muni.AP,0.1028571428571428,0.051428999999999975,0.09800000000000002,10,16,6,6,1,10,17265.4732043288,24231.4345514017,17522.126557536536,12219.000768499165,5303.125789037381,7775.727761772188,3066.86313155796,16459.754080348597,69418.06497021593,12754.931408907241,3313.516484765703,12886.361096563276,5402.9005045289305,6115.040662763119,-657.3351402986839,395.03593254583956,419.39159029928857,491.80753554013546,529.0876149533664,1412,7702.628592531219,18832.58133759185,9562.844611797576,9562.844611797576,5398.8532138098635,5398.8532138098635,9562.844611797576,9562.844611797576,5398.8532138098635,5398.8532138098635,3262.6266074627943,1389,1389,722280,BIRMINGHAM MUNICIPAL AP,AL,-6,189,I,24,0.16118721461187216,363.56001019481795
"POLYGON ((-85.4044049447656448 34.0127353471885598, -86.3014810061089435 33.6333508889216120, -86.7129845285434584 34.1113772322726376, -85.5909544664333595 34.9013171384965872, -85.5830580475712992 34.8623226715970560, -85.5346926048625988 34.6224884112546576, -85.5258341141193057 34.5846856049703533, -85.5118559337668955 34.5230148645774477, -85.4602859449828003 34.2901615093728296, -85.4165672210032199 34.0869203791898272, -85.4044049447656448 34.0127353471885598))",33.967,-86.083,12/31,722285,AL_Gadsen.Muni.AWOS,0.1028571428571428,0.051428999999999975,0.09800000000000002,10,16,6,6,0,10,19871.845782347882,18702.891867134826,19015.482142139204,12673.62992802932,6341.85221410989,8065.037226927747,3818.8671224170585,10639.5467599231,67167.90245610777,15200.536742734334,2957.0458457178393,13310.118058786697,6549.594378412613,6162.11566387183,-778.6304274839938,443.1744198858444,504.97340025353816,532.1674700588426,641.694421352266,1494,9524.23120576958,12154.989608438227,10347.614576578293,10347.614576578293,6547.902258696589,6547.902258696589,10347.614576578293,10347.614576578293,6547.902258696589,6547.902258696589,2854.872559719583,1485,1484,722285,GADSEN MUNI (AWOS),AL,-6,173,III,12,0.17054794520547945,395.23146392711476
"POLYGON ((-85.4044049447656448 34.0127353471885598, -86.3014810061089435 33.6333508889216120, -86.7129845285434584 34.1113772322726376, -85.5909544664333595 34.9013171384965872, -85.5830580475712992 34.8623226715970560, -85.5346926048625988 34.6224884112546576, -85.5258341141193057 34.5846856049703533, -85.5118559337668955 34.5230148645774477, -85.4602859449828003 34.2901615093728296, -85.4165672210032199 34.0869203791898272, -85.4044049447656448 34.0127353471885598))",33.967,-86.083,12/31,722285,AL_Gadsen.Muni.AWOS,0.1028571428571428,0.051428999999999975,0.09800000000000002,10,16,6,6,1,10,19871.845782347882,23082.891867134826,19339.373403248024,13087.626240307238,6251.747162940775,8328.489425650068,3667.3603568047297,14756.094561200778,67616.32288151034,14048.854098144584,3129.4303412143313,13711.56143088839,5873.176618564432,6165.153420078901,-712.6805539396354,439.70249125872164,450.5399669017567,543.9477390237719,575.4054808871447,1532,9295.172329164376,17211.407368286396,10576.673453183495,10576.673453183495,5871.4844988484165,5871.4844988484165,10576.673453183495,10576.673453183495,5871.4844988484165,5871.4844988484165,3284.112559719581,1514,1513,722285,GADSEN MUNI (AWOS),AL,-6,173,III,12,0.17488584474885846,406.67266597128116
"POLYGON ((-87.5255646216239711 33.9863501619718278, -88.2123750380124960 33.9916348960769170, -88.2026446691595964 34.0591222798253241, -88.1993492587990886 34.0904480788631332, -88.1676133271811011 34.3241474976396432, -88.1512564089458976 34.4652732533593351, -88.1364016006380950 34.5804973001861526, -88.0904686684050944 34.8956296643190598, -88.1088865067410865 34.8999364449414671, -88.1431049397327939 34.9303124687202597, -88.1939936017902824 35.0044536328979703, -88.1949623891316890 35.0135438431095736, -87.9860782449329832 35.0160336488529680, -87.6078130750021842 35.0105466168000632, -87.2227639070872982 35.0073462150478534, -87.2075884835794852 35.0079604037394674, -87.1364686627912448 35.0061140353614419, -87.2989544664327894 34.0990232783273584, -87.5255646216239711 33.9863501619718278))",34.75,-87.6,12/31,723235,AL_Muscle.Shoals.Rgnl.AP,0.1028571428571428,0.051428999999999975,0.09800000000000002,10,16,6,6,0,10,19061.00587432147,19112.26377346192,18378.685481044842,12238.787252537188,6139.898228507666,7788.319160705472,3660.43669891043,11325.389861782054,67741.86447450116,14261.801587319847,2977.0015211243403,12641.509674529765,6299.03966629435,6139.640069884865,-731.10018123687,413.8907258559786,478.1024283396283,496.97865756894674,617.1642528923372,1444,9397.612505425508,12814.669356193173,9663.393368895928,9663.393368895928,6297.59441726874,6297.59441726874,9663.393368895928,9663.393368895928,6297.59441726874,6297.59441726874,2853.290320909745,1397,1396,723235,MUSCLE SHOALS REGIONAL AP,AL,-6,165,II,12,0.16484018264840183,383.042729224414
"POLYGON ((-87.5255646216239711 33.9863501619718278, -88.2123750380124960 33.9916348960769170, -88.2026446691595964 34.0591222798253241, -88.1993492587990886 34.0904480788631332, -88.1676133271811011 34.3241474976396432, -88.1512564089458976 34.4652732533593351, -88.1364016006380950 34.5804973001861526, -88.0904686684050944 34.8956296643190598, -88.1088865067410865 34.8999364449414671, -88.1431049397327939 34.9303124687202597, -88.1939936017902824 35.0044536328979703, -88.1949623891316890 35.0135438431095736, -87.9860782449329832 35.0160336488529680, -87.6078130750021842 35.0105466168000632, -87.2227639070872982 35.0073462150478534, -87.2075884835794852 35.0079604037394674, -87.1364686627912448 35.0061140353614419, -87.2989544664327894 34.0990232783273584, -87.5255646216239711 33.9863501619718278))",34.75,-87.6,12/31,723235,AL_Muscle.Shoals.Rgnl.AP,0.1028571428571428,0.051428999999999975,0.09800000000000002,10,16,6,6,1,10,19061.00587432147,23492.26377346193,18838.755773380395,12848.078081864058,5990.67769151631,8176.04968845896,3459.002917289759,15317.659334028567,68312.4710646367,13091.005841548764,3235.6380318392216,13192.17406785115,5652.934583409184,6147.251833042974,-665.3028705533255,410.54486740622053,425.73108262647094,511.99735954351655,553.8459547695902,1497,9105.584622819006,17840.77443907835,9955.421251502434,9955.421251502434,5651.489334383567,5651.489334383567,9955.421251502434,9955.421251502434,5651.489334383567,5651.489334383567,3282.5303209097447,1437,1436,723235,MUSCLE SHOALS REGIONAL AP,AL,-6,165,II,12,0.17089041095890412,400.5404437597812
"POLYGON ((-86.7129845285434584 34.1113772322726376, -87.2989544664327894 34.0990232783273584, -87.1364686627912448 35.0061140353614419, -86.8334221010527898 34.9982460584606798, -86.7823722248245986 34.9970753389734597, -86.3130526489014045 34.9952731282455645, -86.3035003984620914 34.9954638707187655, -85.8695675402279051 34.9923845350067708, -85.6089602227006026 34.9901641620724746, -85.5909544664333595 34.9013171384965872, -86.7129845285434584 34.1113772322726376))",34.65,-86.783,12/31,723230,AL_Huntsville.Intl.AP-Jones.Field,0.1028571428571428,0.051428999999999975,0.09800000000000002,10,16,6,6,0,10,22846.16910707831,19341.38079685189,20951.269438150823,13293.676352891025,7657.593085259776,8459.612224567018,4840.32893823624,10886.093031947154,65494.02020082461,15809.675752078609,2935.4347306986338,13226.005458833783,6901.064692872329,6223.243821129726,-768.3460168520579,442.99886400558296,512.4387190883836,528.7197528510802,675.8805428545861,1604,12565.592917553286,12444.640563641851,10280.576189525022,10280.576189525022,6896.740233210057,6896.740233210057,10280.576189525022,10280.576189525022,6896.740233210057,6896.740233210057,3070.4109490994147,1518,1518,723230,HUNTSVILLE INTL/JONES FIELD,AL,-6,190,I,24,0.18310502283105023,436.2542788536084
"POLYGON ((-86.7129845285434584 34.1113772322726376, -87.2989544664327894 34.0990232783273584, -87.1364686627912448 35.0061140353614419, -86.8334221010527898 34.9982460584606798, -86.7823722248245986 34.9970753389734597, -86.3130526489014045 34.9952731282455645, -86.3035003984620914 34.9954638707187655, -85.8695675402279051 34.9923845350067708, -85.6089602227006026 34.9901641620724746, -85.5909544664333595 34.9013171384965872, -86.7129845285434584 34.1113772322726376))",34.65,-86.783,12/31,723230,AL_Huntsville.Intl.AP-Jones.Field,0.1028571428571428,0.051428999999999975,0.09800000000000002,10,16,6,6,1,10,22846.16910707831,23721.380796851896,21459.31847577355,13862.609889291878,7596.708586481609,8821.660838640315,4553.969649218209,14903.743902440297,66076.79762843675,14509.973203489566,3157.1244793033297,13786.012680750968,6155.731178149494,6231.409066108308,-697.1269948715553,441.71541860775767,454.70312981414634,546.1190821860687,602.8673089242361,1655,12227.275444240795,17569.673562931137,10618.893662837518,10618.893662837518,6151.707233920775,6151.707233920775,10618.893662837518,10618.893662837518,6151.707233920775,6151.707233920775,3499.6509490994144,1543,1543,723230,HUNTSVILLE INTL/JONES FIELD,AL,-6,190,I,24,0.1889269406392694,451.85939623874947
"POLYGON ((-84.8368542854522758 38.9770631607818387, -86.0314305305137736 40.1720535366051337, -85.5685239260911459 40.6582549818307086, -84.7935173643770241 40.5408764442788723, -84.7945562749283823 40.3530507354303225, -84.7953877815653954 40.3195005227432262, -84.8035641167172969 40.0139906553272198, -84.8061497599335894 39.9171665226388086, -84.8086965501202030 39.7332992743394087, -84.8110367976017159 39.5640506597321036, -84.8111048163055017 39.5131631891674999, -84.8120249078498176 39.3123331743917959, -84.8120705472086058 39.3030292207134977, -84.8114806028075066 39.1025855086597929, -84.8278613509009034 39.1036877432068906, -84.8867079422800828 39.0650449862272851, -84.8899961000749812 39.0506485918644870, -84.8762931545841042 39.0328954511583959, -84.8442256771137835 39.0058310006004021, -84.8344444010159862 38.9827755092420816, -84.8368542854522758 38.9770631607818387))",40.233,-85.4,12/31,725336,IN_Delaware.County-Johnson.Field,0.08571428571428569,0.042857000000000006,0.09900000000000002,10,16,6,6,0,10,49820.02794254221,14412.430495823464,44516.30394879281,21833.920741245012,22682.383207547806,13894.31319897409,12701.41191900967,523.8563536505441,47946.416722491485,34307.00691846693,7391.500771602564,21731.70328712165,11795.753885607091,5633.692563633066,-1007.2983653418552,542.0928664468245,785.6038203331879,614.3128963632935,1167.2114680517861,3274,35486.01258068084,2622.4156670175453,14334.015361861373,14334.015361861373,11790.014828805923,11790.014828805923,14334.015361861373,14334.015361861373,11790.014828805923,11790.014828805923,3561.9675566200567,2724,2724,725336,DELAWARE CO JOHNSON,IN,-5,293,II,12,0.37374429223744293,774.2259990732244
"POLYGON ((-84.8368542854522758 38.9770631607818387, -86.0314305305137736 40.1720535366051337, -85.5685239260911459 40.6582549818307086, -84.7935173643770241 40.5408764442788723, -84.7945562749283823 40.3530507354303225, -84.7953877815653954 40.3195005227432262, -84.8035641167172969 40.0139906553272198, -84.8061497599335894 39.9171665226388086, -84.8086965501202030 39.7332992743394087, -84.8110367976017159 39.5640506597321036, -84.8111048163055017 39.5131631891674999, -84.8120249078498176 39.3123331743917959, -84.8120705472086058 39.3030292207134977, -84.8114806028075066 39.1025855086597929, -84.8278613509009034 39.1036877432068906, -84.8867079422800828 39.0650449862272851, -84.8899961000749812 39.0506485918644870, -84.8762931545841042 39.0328954511583959, -84.8442256771137835 39.0058310006004021, -84.8344444010159862 38.9827755092420816, -84.8368542854522758 38.9770631607818387))",40.233,-85.4,12/31,725336,IN_Delaware.County-Johnson.Field,0.08571428571428569,0.042857000000000006,0.09900000000000002,10,16,6,6,1,10,49820.02794254221,18792.430495823457,47960.88702644699,26125.63942590548,21835.24760054153,16625.406907394387,11483.61993750314,2171.6900403200643,50289.58842475241,29626.9484976889,9617.87828446202,25289.408318062895,10604.830830411305,5614.961604904052,-826.5269664825493,540.7488574750803,730.8408728128708,671.3518748667423,1049.4162734735105,3611,34155.09864588724,8192.266117303147,15664.929296654984,15664.929296654984,10600.164378520303,10600.164378520303,15664.929296654984,15664.929296654984,10600.164378520303,10600.164378520303,3995.587556620059,2799,2799,725336,DELAWARE CO JOHNSON,IN,-5,293,II,12,0.41221461187214614,894.2411818577035
"POLYGON ((-84.7935173643770241 40.5408764442788723, -85.5685239260911459 40.6582549818307086, -85.9207594844902900 41.2090232564613927, -85.3161235467606360 41.7635312312283205, -85.2972096262619033 41.7635810157174490, -85.1931405950504939 41.7628675704863497, -84.8260080613900840 41.7618751086988595, -84.7884777961573946 41.7609594723018631, -84.7903774502833869 41.6974947580233533, -84.7913699120709055 41.5304919521335449, -84.7918972253882970 41.4278994396540554, -84.7909755797226836 41.2838180044644432, -84.7915862457395946 41.2531325551581531, -84.7905271121533843 40.9883412325818526, -84.7910232912429791 40.9377084824792377, -84.7930613139584040 40.7288603938919351, -84.7932521600396854 40.5887382378282382, -84.7935173643770241 40.5408764442788723))",41.0,-85.2,12/31,725330,IN_Fort.Wayne.Intl.AP,0.08571428571428569,0.042857000000000006,0.09900000000000002,10,16,6,6,0,10,57158.66269004661,14342.54864415142,49083.304434301266,21834.630742011435,27248.673692289798,13894.765017643655,14962.839233330684,453.7836265077782,44952.10432752407,35434.6861638678,6882.868172849104,20088.146234408232,12035.386614084204,5721.311351284089,-904.8042561263022,500.25919356217753,743.7999036012196,565.7409109116608,1190.9092747943362,3525,43957.997433223674,2313.1620300672203,13200.665256822942,13200.665256822942,12029.386614084202,12029.386614084202,13200.665256822942,13200.665256822942,12029.386614084202,12029.386614084202,3869.561122678318,2614,2614,725330,FORT WAYNE INTL AP,IN,-5,241,I,24,0.4023972602739726,851.8459295796947
"POLYGON ((-84.7935173643770241 40.5408764442788723, -85.5685239260911459 40.6582549818307086, -85.9207594844902900 41.2090232564613927, -85.3161235467606360 41.7635312312283205, -85.2972096262619033 41.7635810157174490, -85.1931405950504939 41.7628675704863497, -84.8260080613900840 41.7618751086988595, -84.7884777961573946 41.7609594723018631, -84.7903774502833869 41.6974947580233533, -84.7913699120709055 41.5304919521335449, -84.7918972253882970 41.4278994396540554, -84.7909755797226836 41.2838180044644432, -84.7915862457395946 41.2531325551581531, -84.7905271121533843 40.9883412325818526, -84.7910232912429791 40.9377084824792377, -84.7930613139584040 40.7288603938919351, -84.7932521600396854 40.5887382378282382, -84.7935173643770241 40.5408764442788723))",41.0,-85.2,12/31,725330,IN_Fort.Wayne.Intl.AP,0.08571428571428569,0.042857000000000006,0.09900000000000002,10,16,6,6,1,10,57158.66269004661,18722.548644151426,52313.760150141745,26302.22288675411,26011.537263387625,16737.778200661705,13873.824476310408,1986.8173498241156,47170.87830685203,30809.798190232967,9028.921936405513,23557.351793024223,10961.853217752454,5714.604648246508,-728.9845439681347,501.03338253373454,703.506908405316,622.6449183651082,1085.0208248303877,3841,42630.23283342789,7762.742332733369,14528.42985661872,14528.42985661872,10959.806311418055,10959.806311418055,14528.42985661872,14528.42985661872,10959.806311418055,10959.806311418055,4303.181122678319,2691,2690,725330,FORT WAYNE INTL AP,IN,-5,241,I,24,0.4384703196347032,978.6811992273612
